0.7638	0.67006
0.764	0.43192
0.764	0.43202
0.7642	0.2879
0.7644	0.2043
0.7646	0.15409
0.7648	0.12256
0.765	0.10207
0.7652	0.088397
0.7654	0.079388
0.7656	0.073613
0.7658	0.070356
0.766	0.069263
0.766	0.069263
0.7662	0.070098
0.7664	0.07305
0.7666	0.078445
0.7668	0.086884
0.767	0.09956
0.7672	0.11841
0.7674	0.14702
0.7676	0.19158
0.7678	0.26374
0.768	0.38494
0.768	0.38494
0.7682	0.58572
0.7684	0.85747
0.7686	0.99919
0.7688	0.82478
0.769	0.56161
0.7692	0.37555
0.7694	0.26321
0.7696	0.1955
0.7698	0.15318
0.77	0.12571
0.77	0.12571
0.7702	0.10741
0.7704	0.095204
0.7706	0.087062
0.7708	0.082035
0.771	0.079438
0.7712	0.079014
0.7714	0.080699
0.7716	0.084587
0.7718	0.091147
0.772	0.10105
0.772	0.10105
0.7722	0.11562
0.7724	0.13688
0.7726	0.1685
0.7728	0.21678
0.773	0.29301
0.7732	0.41666
0.7734	0.61281
0.7736	0.86592
0.7738	0.99973
0.774	0.84432
0.774	0.84414
0.7742	0.58584
0.7744	0.3924
0.7746	0.27221
0.7748	0.19887
0.775	0.15281
0.7752	0.12277
0.7754	0.10272
0.7756	0.089097
0.7758	0.079962
0.776	0.074037
0.776	0.074037
0.7762	0.070638
0.7764	0.069552
0.7766	0.070593
0.7768	0.074054
0.777	0.080373
0.7772	0.090693
0.7774	0.10663
0.7776	0.13166
0.7778	0.17176
0.778	0.23882
0.778	0.23882
0.7782	0.35581
0.7784	0.55976
0.7786	0.85013
0.7788	0.99795
0.779	0.80276
0.7792	0.53949
0.7794	0.36425
0.7796	0.26161
0.7798	0.20085
0.78	0.16345
0.78	0.16345
0.7802	0.13989
0.7804	0.1249
0.7806	0.11579
0.7808	0.11091
0.781	0.10946
0.7812	0.11102
0.7814	0.11561
0.7816	0.12354
0.7818	0.1354
0.782	0.1525
0.782	0.1525
0.7822	0.17685
0.7824	0.21203
0.7826	0.26395
0.7828	0.3439
0.783	0.47087
0.7832	0.67075
0.7834	0.92079
0.7834	0.95953
0.7835	0.98715
0.7835	0.99958
0.7836	0.96981
0.7836	0.99424
0.7836	0.96988
0.7838	0.64874
0.784	0.32825
0.784	0.32825
0.7842	0.15354
0.7844	0.069025
0.7846	0.028249
0.7848	0.0089815
0.785	0.0012131
0.7852	0.00027549
0.7854	0.0039091
0.7856	0.010984
0.7858	0.020873
0.786	0.033128
0.786	0.033128
0.7862	0.047079
0.7864	0.061485
0.7866	0.07374
0.7868	0.07866
0.787	0.057829
0.787	0.065687
0.7871	0.035305
0.7871	0.047675
0.7872	0.021436
0.7872	0.021436
0.7872	0.0081324
0.7873	0.00020449
0.7873	0.007567
0.7874	0.047783
0.7874	0.14416
0.7874	0.047783
0.7875	0.52072
0.7875	0.30984
0.7876	0.71896
0.7876	0.86068
0.7876	0.71887
0.7877	0.98166
0.7877	0.94244
0.7878	0.99994
0.7878	0.99675
0.7878	0.99687
0.7879	0.99442
0.7879	0.9981
0.788	0.99079
0.788	0.99079
0.788	0.99079
0.7882	0.98486
0.7884	0.98953
0.7886	0.99613
0.7888	0.99985
0.789	0.99838
0.7892	0.99168
0.7894	0.98035
0.7896	0.96543
0.7898	0.94756
0.79	0.9236
0.79	0.9236
0.7902	0.97481
0.7904	0.91366
0.7906	0.89478
0.7908	0.87979
0.791	0.86718
0.7912	0.85641
0.7914	0.84743
0.7916	0.84022
0.7918	0.83453
0.792	0.83045
0.792	0.83035
0.7922	0.82755
0.7924	0.8261
0.7926	0.826
0.7928	0.82672
0.793	0.82855
0.7932	0.83144
0.7934	0.83506
0.7936	0.83945
0.7938	0.84436
0.794	0.84999
0.794	0.84999
0.7942	0.85588
0.7944	0.86241
0.7946	0.86918
0.7948	0.87613
0.795	0.88329
0.7952	0.89053
0.7954	0.8979
0.7956	0.90505
0.7958	0.91239
0.796	0.91935
0.796	0.91932
0.7962	0.92624
0.7964	0.93291
0.7966	0.93944
0.7968	0.94554
0.797	0.95131
0.7972	0.95679
0.7974	0.96206
0.7976	0.96682
0.7978	0.9712
0.798	0.97528
0.798	0.97528
0.7982	0.97891
0.7984	0.98222
0.7986	0.98532
0.7988	0.98802
0.799	0.99037
0.7992	0.99239
0.7994	0.99402
0.7996	0.99552
0.7998	0.99682
0.8	0.9977
0.8	0.9977
0.802	0.99934
0.804	0.99539
0.806	0.99236
0.808	0.99035
0.81	0.98828
0.812	0.9846
0.814	0.97895
0.816	0.97277
0.818	0.96979
0.82	0.97427
0.8202	0.97516
0.8204	0.97627
0.8206	0.97745
0.8208	0.97864
0.821	0.97999
0.8212	0.98143
0.8214	0.98269
0.8216	0.98423
0.8218	0.98583
0.822	0.98734
0.822	0.98734
0.8222	0.98896
0.8224	0.9904
0.8226	0.99199
0.8228	0.99353
0.823	0.9948
0.8232	0.99612
0.8234	0.99739
0.8236	0.99827
0.8238	0.99914
0.824	0.99963
0.824	0.99963
0.8242	0.9999
0.8244	0.99999
0.8246	0.99961
0.8248	0.99887
0.825	0.99781
0.8252	0.9961
0.8254	0.994
0.8256	0.99133
0.8258	0.9881
0.826	0.98434
0.826	0.98434
0.8262	0.9798
0.8264	0.97461
0.8266	0.96872
0.8268	0.9621
0.827	0.95487
0.8272	0.94686
0.8274	0.93795
0.8276	0.92845
0.8278	0.91838
0.828	0.90739
0.828	0.90739
0.8282	0.89584
0.8284	0.88355
0.8286	0.87073
0.8288	0.85742
0.829	0.84351
0.8292	0.82925
0.8294	0.81447
0.8296	0.79955
0.8298	0.78432
0.83	0.76882
0.83	0.76882
0.8302	0.7533
0.8304	0.73777
0.8306	0.72216
0.8308	0.70669
0.831	0.69131
0.8312	0.67617
0.8314	0.66135
0.8316	0.64688
0.8318	0.63264
0.832	0.61883
0.832	0.61883
0.8322	0.60562
0.8324	0.59289
0.8326	0.58069
0.8328	0.56906
0.833	0.55806
0.8332	0.54773
0.8334	0.53818
0.8336	0.52934
0.8338	0.52141
0.834	0.51414
0.834	0.51414
0.8342	0.5079
0.8344	0.50262
0.8346	0.49847
0.8348	0.49533
0.835	0.49359
0.8352	0.493
0.8354	0.49405
0.8356	0.49682
0.8358	0.50149
0.836	0.50826
0.836	0.50826
0.8362	0.51771
0.8364	0.53007
0.8366	0.54589
0.8368	0.56603
0.837	0.59111
0.8372	0.6222
0.8374	0.66053
0.8376	0.70714
0.8378	0.76293
0.838	0.82748
0.838	0.82748
0.8382	0.89688
0.8384	0.96095
0.8386	0.99835
0.8388	0.97925
0.839	0.88287
0.8392	0.72171
0.8394	0.53986
0.8396	0.37878
0.8398	0.25582
0.84	0.16943
0.84	0.16943
0.8402	0.11122
0.8404	0.072652
0.8406	0.047285
0.8408	0.030585
0.841	0.019602
0.8412	0.012391
0.8414	0.0076794
0.8416	0.0046299
0.8418	0.0026879
0.842	0.0014802
0.842	0.0014802
0.8422	0.00075584
0.8424	0.00034464
0.8426	0.00013048
0.8428	3.43E-05
0.843	2.88E-06
0.8432	1.37E-06
0.8434	8.11E-06
0.8436	1.15E-05
0.8438	8.17E-06
0.844	1.55E-06
0.844	1.55E-06
0.8442	2.09E-06
0.8444	2.74E-05
0.8446	0.00010387
0.8448	0.00026846
0.845	0.00057205
0.8452	0.0010848
0.8454	0.0019041
0.8456	0.0031643
0.8458	0.0050553
0.846	0.0078428
0.846	0.0078428
0.8462	0.011904
0.8464	0.01782
0.8466	0.026414
0.8468	0.038906
0.847	0.057147
0.8472	0.084046
0.8474	0.12392
0.8476	0.1831
0.8478	0.27042
0.848	0.39559
0.848	0.39559
0.8482	0.56213
0.8484	0.75266
0.8486	0.91654
0.8488	0.99612
0.849	0.97802
0.8492	0.89733
0.8494	0.79637
0.8496	0.69976
0.8498	0.6168
0.85	0.5485
0.85	0.5485
0.8502	0.49319
0.8504	0.44852
0.8506	0.41224
0.8508	0.38276
0.851	0.35864
0.8512	0.33876
0.8514	0.32216
0.8516	0.3085
0.8518	0.29709
0.852	0.2876
0.852	0.2876
0.8522	0.27978
0.8524	0.27326
0.8526	0.26801
0.8528	0.26384
0.853	0.26058
0.8532	0.25808
0.8534	0.2564
0.8536	0.25534
0.8538	0.25496
0.854	0.25518
0.854	0.25528
0.8542	0.25598
0.8544	0.2573
0.8546	0.25922
0.8548	0.26156
0.855	0.26434
0.8552	0.26772
0.8554	0.27159
0.8556	0.27587
0.8558	0.28075
0.856	0.28603
0.856	0.28603
0.8562	0.29187
0.8564	0.29831
0.8566	0.3052
0.8568	0.31271
0.857	0.3208
0.8572	0.32942
0.8574	0.33878
0.8576	0.34867
0.8578	0.35933
0.858	0.37065
0.858	0.37065
0.8582	0.38279
0.8584	0.39565
0.8586	0.40924
0.8588	0.42376
0.859	0.43904
0.8592	0.45522
0.8594	0.47227
0.8596	0.49023
0.8598	0.50909
0.86	0.52884
0.86	0.52884
0.8602	0.54959
0.8604	0.57107
0.8606	0.59358
0.8608	0.61673
0.861	0.64073
0.8612	0.66519
0.8614	0.69033
0.8616	0.71575
0.8618	0.74153
0.862	0.76723
0.862	0.76723
0.8622	0.79287
0.8624	0.8181
0.8626	0.84273
0.8628	0.8662
0.863	0.88882
0.8632	0.90974
0.8634	0.92897
0.8636	0.94644
0.8638	0.96149
0.864	0.97422
0.864	0.97422
0.8642	0.98448
0.8644	0.99226
0.8646	0.99727
0.8648	0.99981
0.865	0.99957
0.8652	0.99693
0.8654	0.99205
0.8656	0.98511
0.8658	0.97611
0.866	0.96552
0.866	0.96552
0.8662	0.95336
0.8664	0.94001
0.8666	0.92569
0.8668	0.91051
0.867	0.89477
0.8672	0.87862
0.8674	0.86238
0.8676	0.84602
0.8678	0.82975
0.868	0.81359
0.868	0.81359
0.8682	0.79788
0.8684	0.78235
0.8686	0.7674
0.8688	0.75306
0.869	0.73905
0.8692	0.7258
0.8694	0.71308
0.8696	0.7011
0.8698	0.68956
0.87	0.67882
0.87	0.67882
0.8702	0.66877
0.8704	0.6593
0.8706	0.65032
0.8708	0.64224
0.871	0.63467
0.8712	0.62771
0.8714	0.62128
0.8716	0.6157
0.8718	0.61046
0.872	0.60593
0.872	0.60593
0.8722	0.602
0.8724	0.59864
0.8726	0.59582
0.8728	0.59351
0.873	0.5918
0.8732	0.59063
0.8734	0.58997
0.8736	0.58975
0.8738	0.59017
0.874	0.59116
0.874	0.59116
0.8742	0.59245
0.8744	0.59448
0.8746	0.59693
0.8748	0.59983
0.875	0.60337
0.8752	0.60737
0.8754	0.61185
0.8756	0.61683
0.8758	0.62235
0.876	0.62832
0.876	0.62832
0.8762	0.6348
0.8764	0.64195
0.8766	0.64936
0.8768	0.65733
0.877	0.66592
0.8772	0.67497
0.8774	0.68444
0.8776	0.69428
0.8778	0.70461
0.878	0.71548
0.878	0.71548
0.8782	0.72665
0.8784	0.73838
0.8786	0.75031
0.8788	0.76262
0.879	0.77527
0.8792	0.78816
0.8794	0.80112
0.8796	0.8144
0.8798	0.82782
0.88	0.84127
0.88	0.84127
0.8802	0.85459
0.8804	0.86789
0.8806	0.88096
0.8808	0.89377
0.881	0.90626
0.8812	0.91837
0.8814	0.92987
0.8816	0.94084
0.8818	0.95101
0.882	0.96046
0.882	0.96046
0.8822	0.969
0.8824	0.9767
0.8826	0.98334
0.8828	0.98888
0.883	0.99348
0.8832	0.9968
0.8834	0.99885
0.8836	0.99984
0.8838	0.99975
0.884	0.99842
0.884	0.99842
0.8842	0.99598
0.8844	0.99231
0.8846	0.98782
0.8848	0.98231
0.885	0.97586
0.8852	0.96851
0.8854	0.96056
0.8856	0.95176
0.8858	0.9425
0.886	0.93279
0.886	0.93279
0.8862	0.9226
0.8864	0.91217
0.8866	0.90137
0.8868	0.89042
0.887	0.87944
0.8872	0.8684
0.8874	0.85739
0.8876	0.84658
0.8878	0.8359
0.888	0.82528
0.888	0.82528
0.8882	0.81508
0.8884	0.80511
0.8886	0.7954
0.8888	0.78607
0.889	0.77717
0.8892	0.76864
0.8894	0.76074
0.8896	0.75306
0.8898	0.74606
0.89	0.73932
0.89	0.73932
0.8902	0.73333
0.8904	0.72771
0.8906	0.72293
0.8908	0.71844
0.891	0.71481
0.8912	0.71188
0.8914	0.70965
0.8916	0.70849
0.8918	0.7083
0.892	0.70968
0.892	0.70968
0.8922	0.71332
0.8924	0.72057
0.8926	0.73528
0.8928	0.77124
0.893	0.93765
0.8932	0.45661
0.8934	0.59824
0.8936	0.63255
0.8938	0.64908
0.894	0.6598
0.894	0.6598
0.8942	0.66797
0.8944	0.6752
0.8946	0.68188
0.8948	0.68849
0.895	0.69508
0.8952	0.7019
0.8954	0.70895
0.8956	0.7164
0.8958	0.72404
0.896	0.73232
0.896	0.73232
0.8962	0.74068
0.8964	0.74948
0.8966	0.75856
0.8968	0.76793
0.897	0.77715
0.8972	0.78471
0.8974	0.8259
0.8976	0.81593
0.8978	0.82574
0.898	0.83664
0.898	0.83664
0.8982	0.84815
0.8984	0.86011
0.8986	0.87202
0.8988	0.88422
0.899	0.89614
0.8992	0.90813
0.8994	0.91985
0.8996	0.9313
0.8998	0.94231
0.9	0.95293
0.9	0.95293
0.9002	0.96282
0.9004	0.9718
0.9006	0.97997
0.9008	0.98699
0.901	0.99272
0.9012	0.99692
0.9014	0.99944
0.9016	0.99999
0.9018	0.99805
0.902	0.99332
0.902	0.99332
0.9022	0.98494
0.9024	0.9723
0.9026	0.9532
0.9028	0.92527
0.903	0.88368
0.9032	0.81776
0.9034	0.70609
0.9036	0.50187
0.9038	0.15739
0.904	0.048989
0.904	0.04896
0.9042	0.53877
0.9044	0.84817
0.9046	0.95783
0.9048	0.99281
0.905	0.99999
0.9052	0.99564
0.9054	0.98598
0.9056	0.97371
0.9058	0.96024
0.906	0.94623
0.906	0.94623
0.9062	0.93169
0.9064	0.91756
0.9066	0.90325
0.9068	0.88958
0.907	0.87599
0.9072	0.86307
0.9074	0.85076
0.9076	0.83894
0.9078	0.82772
0.908	0.81747
0.908	0.81747
0.9082	0.80778
0.9084	0.79907
0.9086	0.79123
0.9088	0.78454
0.909	0.77881
0.9092	0.77441
0.9094	0.77163
0.9096	0.77034
0.9098	0.77123
0.91	0.77473
0.91	0.77473
0.9102	0.78159
0.9104	0.79308
0.9106	0.81108
0.9108	0.83882
0.911	0.88223
0.9112	0.94811
0.9114	0.99722
0.9116	0.45536
0.9118	0.01896
0.912	0.20933
0.912	0.20943
0.9122	0.3329
0.9124	0.40389
0.9126	0.44869
0.9128	0.47964
0.913	0.50257
0.9132	0.52082
0.9134	0.53603
0.9136	0.54931
0.9138	0.56137
0.914	0.57258
0.914	0.57258
0.9142	0.58352
0.9144	0.59423
0.9146	0.60478
0.9148	0.61564
0.915	0.62662
0.9152	0.63788
0.9154	0.64963
0.9156	0.66184
0.9158	0.67446
0.916	0.68755
0.916	0.68755
0.9162	0.70122
0.9164	0.71534
0.9166	0.73015
0.9168	0.74541
0.917	0.76117
0.9172	0.77723
0.9174	0.79389
0.9176	0.81099
0.9178	0.82815
0.918	0.84564
0.918	0.84564
0.9182	0.8631
0.9184	0.88035
0.9186	0.89759
0.9188	0.91411
0.919	0.92994
0.9192	0.94495
0.9194	0.95871
0.9196	0.97085
0.9198	0.9814
0.92	0.98964
0.92	0.98982
0.9202	0.99583
0.9204	0.99913
0.9206	0.99968
0.9208	0.99717
0.921	0.99133
0.9212	0.98237
0.9214	0.96991
0.9216	0.95426
0.9218	0.93537
0.922	0.91352
0.922	0.91352
0.9222	0.88897
0.9224	0.8618
0.9226	0.83251
0.9228	0.80151
0.923	0.76889
0.9232	0.73527
0.9234	0.70074
0.9236	0.66566
0.9238	0.63049
0.924	0.59532
0.924	0.59532
0.9242	0.56036
0.9244	0.52578
0.9246	0.49177
0.9248	0.45852
0.925	0.42593
0.9252	0.39426
0.9254	0.36333
0.9256	0.33338
0.9258	0.30426
0.926	0.27599
0.926	0.27599
0.9262	0.24875
0.9264	0.22235
0.9266	0.19689
0.9268	0.17241
0.927	0.14884
0.9272	0.12643
0.9274	0.10508
0.9276	0.085087
0.9278	0.066506
0.928	0.049592
0.928	0.049592
0.9282	0.03462
0.9284	0.021887
0.9286	0.01173
0.9288	0.0045193
0.929	0.00061199
0.9292	0.00035911
0.9294	0.0040422
0.9296	0.011839
0.9298	0.02379
0.93	0.039729
0.93	0.039702
0.9302	0.059287
0.9304	0.081959
0.9306	0.10705
0.9308	0.13357
0.931	0.16074
0.9312	0.18758
0.9314	0.21321
0.9316	0.23694
0.9318	0.25822
0.932	0.27649
0.932	0.27649
0.9322	0.29143
0.9324	0.30304
0.9326	0.31122
0.9328	0.316
